property_id,listing_id,mls_id,address,city,state,zip_code,latitude,longitude,location,price,beds,baths,full_baths,sqft,lot_size,year_built,stories,property_type,ui_property_type,listing_type,mls_status,search_status,price_per_sqft,hoa_fee,days_on_market,time_on_redfin,sold_date,is_hot,has_virtual_tour,has_video_tour,has_3d_tour,is_new_construction,listing_broker,data_source_id,market_id,has_insight,url,scraped_at,data_type,price_per_bed,price_per_bath,sqft_per_bed,bed_bath_ratio,home_age,price_segment,size_segment
78812863,205708540,1849044,7820 Eustis Ct,Cincinnati,OH,45236,,,Deer Park,300000,3.0,2.0,2.0,1375.0,5619.0,1952.0,1.0,6,1,1,Active,1,218.0,,,"{'value': 91123641, 'level': 1}",1498719600000.0,False,True,False,True,False,,158,64,False,/OH/Cincinnati/7820-Eustis-Ct-45236/home/78812863,2025-07-26T15:01:18.831837,active,100000.0,150000.0,458.3333333333333,1.5,72.0,Moderate,Medium
76140015,205750196,1849452,4636 Ashtree Dr,Cincinnati,OH,45223,,,Northside,192900,4.0,1.0,1.0,1165.0,6055.0,1955.0,1.0,6,1,1,Active,1,166.0,,,"{'value': 536421, 'level': 1}",1717743600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4636-Ashtree-Dr-45223/home/76140015,2025-07-26T15:01:18.831879,active,48225.0,192900.0,291.25,4.0,69.0,Moderate,Small
100955420,205749110,1849509,1545 Ruth Ave,Cincinnati,OH,45207,,,Evanston,399900,3.0,2.5,2.0,1478.0,6273.0,2022.0,2.0,6,1,1,Active,1,271.0,,,"{'value': 5342687, 'level': 1}",1670227200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1545-Ruth-Ave-45207/home/100955420,2025-07-26T15:01:18.831891,active,133300.0,159960.0,492.6666666666667,1.2,2.0,Upper_Mid,Medium
76152873,205745578,1849504,2169 Bolser Dr,Reading,OH,45215,,,Reading,340000,4.0,2.5,2.0,1728.0,8189.0,1986.0,4.0,6,1,1,Active,1,197.0,,,"{'value': 36061374, 'level': 1}",1632726000000.0,False,False,False,False,False,,158,64,True,/OH/Cincinnati/2169-Bolser-Dr-45215/home/76152873,2025-07-26T15:01:18.831900,active,85000.0,136000.0,432.0,1.6,38.0,Upper_Mid,Medium
76126752,205634856,1848781,7410 Lawyer Rd,Anderson Twp,OH,45244,,,Anderson Twp.,625000,3.0,4.0,4.0,2436.0,20038.0,1955.0,1.0,6,1,1,Active,1,257.0,,,"{'value': 39388386, 'level': 1}",1734508800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/7410-Lawyer-Rd-45244/home/76126752,2025-07-26T15:01:18.831909,active,208333.33333333334,156250.0,812.0,0.75,69.0,Luxury,Large
101035664,205606823,1848033,800 Cedarhill Dr,Springdale,OH,45240,,,Springdale,300000,4.0,2.5,2.0,2046.0,12023.0,1969.0,2.0,6,1,1,Active,1,147.0,,,"{'value': 39389052, 'level': 1}",937983600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/800-Cedarhill-Dr-45240/home/101035664,2025-07-26T15:01:18.831919,active,75000.0,120000.0,511.5,1.6,55.0,Moderate,Large
76164031,205713592,1849415,7959 Jolain Dr,Montgomery,OH,45242,,,Montgomery,750000,4.0,3.5,3.0,3080.0,16379.0,1963.0,2.0,6,1,1,Active,1,244.0,,,"{'value': 39389417, 'level': 1}",1664866800000.0,False,False,False,False,False,,158,64,False,/OH/Montgomery/7959-Jolain-Dr-45242/home/76164031,2025-07-26T15:01:18.831927,active,187500.0,214285.7142857143,770.0,1.1428571428571428,61.0,Luxury,Very_Large
78823071,205651447,1849211,2823 Erie Ave,Cincinnati,OH,45208,,,Hyde Park,1090000,4.0,4.5,4.0,2497.0,8146.0,1907.0,3.0,6,1,1,Active,1,437.0,,,"{'value': 39389477, 'level': 1}",1568358000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2823-Erie-Ave-45208/home/78823071,2025-07-26T15:01:18.831934,active,272500.0,242222.22222222222,624.25,0.8888888888888888,117.0,Ultra_Luxury,Large
76077504,205660797,1849144,1992 Flintshire Ct,Anderson Twp,OH,45230,,,Anderson Twp.,315900,4.0,2.5,2.0,1764.0,9017.0,1967.0,2.0,6,1,1,Active,1,179.0,,,"{'value': 39389579, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1992-Flintshire-Ct-45230/home/76077504,2025-07-26T15:01:18.831941,active,78975.0,126360.0,441.0,1.6,57.0,Upper_Mid,Medium
100948905,205562937,1848638,3421 Golden Ave #8,Cincinnati,OH,45226,,,Columbia/Tusculum,459900,2.0,2.5,2.0,1714.0,784.0,1994.0,2.0,13,3,1,Active,1,268.0,275.0,,"{'value': 39389791, 'level': 1}",1703577600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3421-Golden-Ave-45226/unit-8/home/100948905,2025-07-26T15:01:18.831947,active,229950.0,183960.0,857.0,0.8,30.0,Upper_Mid,Medium
101043394,205707336,1849132,4132 Fox Hollow Dr,Blue Ash,OH,45241,,,Blue Ash,450000,3.0,2.5,2.0,1760.0,11805.0,1979.0,,6,1,1,Active,1,256.0,,,"{'value': 39389908, 'level': 1}",1590044400000.0,False,False,False,False,False,,158,64,False,/OH/Blue-Ash/4132-Fox-Hollow-Dr-45241/home/101043394,2025-07-26T15:01:18.831953,active,150000.0,180000.0,586.6666666666666,1.2,45.0,Upper_Mid,Medium
100963790,205736947,1849476,7341 Parkdale Ave,Cincinnati,OH,45327,,,Roselawn,359000,4.0,2.5,2.0,2517.0,7405.0,1935.0,2.0,6,1,1,Active,1,143.0,,,"{'value': 58975390, 'level': 1}",1733990400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/7341-Parkdale-Ave-45237/home/100963790,2025-07-26T15:01:18.831960,active,89750.0,143600.0,629.25,1.6,89.0,Upper_Mid,Very_Large
101050032,205734521,1849389,404 Oak St,Elmwood Place,OH,45216,,,Elmwood Place,164000,3.0,1.0,1.0,1360.0,7492.0,1870.0,2.0,6,1,1,Active,1,121.0,,,"{'value': 62839230, 'level': 1}",1043654400000.0,False,False,False,False,False,,158,64,False,/OH/Elmwood-Place/404-Oak-St-45216/home/101050032,2025-07-26T15:01:18.831967,active,54666.666666666664,164000.0,453.3333333333333,3.0,154.0,Moderate,Medium
78773054,205733369,1849495,6441 Euclid Ave,Madeira,OH,45243,,,Madeira,849900,4.0,3.0,3.0,3762.0,31145.0,1989.0,2.0,6,1,1,Active,1,226.0,,,"{'value': 64012462, 'level': 1}",1749625200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6441-Euclid-Ave-45243/home/78773054,2025-07-26T15:01:18.831975,active,212475.0,283300.0,940.5,1.3333333333333333,35.0,Ultra_Luxury,Mansion
76139882,205730860,1849344,912 Livingston St,Cincinnati,OH,45214,,,City,270000,2.0,1.5,1.0,1056.0,1263.0,1887.0,2.0,6,1,1,Active,1,256.0,,,"{'value': 66903022, 'level': 1}",1709107200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/912-Livingston-St-45214/home/76139882,2025-07-26T15:01:18.831982,active,135000.0,180000.0,528.0,1.3333333333333333,137.0,Moderate,Small
185687580,205730141,1849416,1701 Cleveland Ave,Norwood,OH,45212,,,Norwood,364000,4.0,4.0,4.0,,6970.0,1927.0,2.0,4,4,1,Active,1,,,,"{'value': 67431909, 'level': 1}",1653980400000.0,False,False,False,False,False,,158,64,False,/OH/Norwood/1701-Cleveland-Ave-45212/home/185687580,2025-07-26T15:01:18.831988,active,91000.0,91000.0,,1.0,97.0,Upper_Mid,
101003985,205730140,1849494,6516 Willow Hollow Ln,Madeira,OH,45243,,,Madeira,1024900,4.0,2.5,2.0,2836.0,12023.0,1964.0,2.0,6,1,1,Active,1,361.0,,,"{'value': 67432595, 'level': 1}",1732176000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6516-Willow-Hollow-Ln-45243/home/101003985,2025-07-26T15:01:18.831993,active,256225.0,409960.0,709.0,1.6,60.0,Ultra_Luxury,Very_Large
78968557,205729814,1849460,2458 Duck Creek Rd,Cincinnati,OH,45212,,,Norwood,164900,2.0,2.0,2.0,1680.0,2701.0,1928.0,2.0,4,4,1,Active,1,98.0,,,"{'value': 67732110, 'level': 1}",953280000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2458-Duck-Creek-Rd-45212/home/78968557,2025-07-26T15:01:18.832001,active,82450.0,82450.0,840.0,1.0,96.0,Moderate,Medium
76141135,205729665,1849493,3064 Mchenry Ave,Cincinnati,OH,45211,,,Westwood,229900,3.0,2.0,2.0,1152.0,8843.0,1937.0,2.0,6,1,1,Active,1,200.0,,,"{'value': 67859770, 'level': 1}",1682319600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3064-McHenry-Ave-45211/home/76141135,2025-07-26T15:01:18.832008,active,76633.33333333333,114950.0,384.0,1.5,87.0,Moderate,Small
78858981,205728356,1849126,4951 Heuwerth Ave,Cincinnati,OH,45238,,,Covedale,279999,3.0,2.0,2.0,1701.0,7187.0,1935.0,,6,1,1,Active,1,165.0,,,"{'value': 69292922, 'level': 1}",1746082800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4951-Heuwerth-Ave-45238/home/78858981,2025-07-26T15:01:18.832016,active,93333.0,139999.5,567.0,1.5,89.0,Moderate,Medium
101054117,205728182,1849447,1117 Cutter St,Cincinnati,OH,45203,,,City,495000,3.0,2.5,2.0,2127.0,1960.0,2003.0,3.0,3,2,1,Active,1,233.0,232.0,,"{'value': 69538172, 'level': 1}",1075881600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1117-Cutter-St-45203/home/101054117,2025-07-26T15:01:18.832021,active,165000.0,198000.0,709.0,1.2,21.0,Upper_Mid,Large
76091806,205726070,1849474,2327 Glenside Ave,Norwood,OH,45212,,,Norwood,280000,3.0,1.0,1.0,,,1920.0,2.0,6,1,1,Active,1,,,,"{'value': 71813932, 'level': 1}",1713682800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2327-Glenside-Ave-45212/home/76091806,2025-07-26T15:01:18.832027,active,93333.33333333333,280000.0,,3.0,104.0,Moderate,
76072448,205724778,1849471,3011 Riddle View Ln,Cincinnati,OH,45220,,,Clifton,349900,4.0,2.0,2.0,1492.0,2165.0,1905.0,2.0,6,1,1,Active,1,235.0,,,"{'value': 72781588, 'level': 1}",1223017200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3011-Riddle-View-Ln-45220/home/76072448,2025-07-26T15:01:18.832033,active,87475.0,174950.0,373.0,2.0,119.0,Upper_Mid,Medium
101023284,205724597,1849193,7757 Jandaracres Dr,Cincinnati,OH,45248,,,Miami Twp.,254900,3.0,2.0,2.0,1014.0,22477.0,1959.0,1.0,6,1,1,Active,1,251.0,,,"{'value': 72902272, 'level': 1}",1536822000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/7757-Jandaracres-Dr-45248/home/101023284,2025-07-26T15:01:18.832039,active,84966.66666666667,127450.0,338.0,1.5,65.0,Moderate,Small
100967090,205724026,1849423,677 State Ave,Cincinnati,OH,45204,,,Price Hill,100000,3.0,1.5,1.0,1831.0,1133.0,1885.0,3.0,6,1,1,Active,1,55.0,,,"{'value': 73375928, 'level': 1}",1657695600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/677-State-Ave-45204/home/100967090,2025-07-26T15:01:18.832044,active,33333.333333333336,66666.66666666667,610.3333333333334,2.0,139.0,Budget,Large
78968372,205723229,1849469,2117 Saint Leo Pl,Cincinnati,OH,45211,,,Fairmount,220000,5.0,2.0,2.0,2100.0,12197.0,1997.0,2.0,4,4,1,Active,1,105.0,,,"{'value': 74535829, 'level': 1}",1537167600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2117-Saint-Leo-Pl-45211/home/78968372,2025-07-26T15:01:18.832051,active,44000.0,110000.0,420.0,2.5,27.0,Moderate,Large
78786017,205722347,1849450,3912 Lindley Ave,Norwood,OH,45212,,,Norwood,435000,4.0,1.5,1.0,1988.0,7579.0,1906.0,3.0,6,1,1,Active,1,219.0,,,"{'value': 75431259, 'level': 1}",1526540400000.0,False,True,False,True,False,,158,64,False,/OH/Cincinnati/3912-Lindley-Ave-45212/home/78786017,2025-07-26T15:01:18.832059,active,108750.0,290000.0,497.0,2.6666666666666665,118.0,Upper_Mid,Large
71385832,205721356,1849286,3879 Mark Ct,Union Twp,OH,45255,,,Union Twp.,319000,3.0,2.0,2.0,1886.0,19166.0,1959.0,1.0,6,1,1,Active,1,169.0,,,"{'value': 76465583, 'level': 1}",1568962800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3879-Mark-Ct-45255/home/71385832,2025-07-26T15:01:18.832066,active,106333.33333333333,159500.0,628.6666666666666,1.5,65.0,Upper_Mid,Large
196613345,205721354,1849438,1207 Republic St #201,Cincinnati,OH,45202,,,City,350000,2.0,2.0,2.0,1176.0,8925.0,1869.0,2.0,13,3,1,Active,1,298.0,302.0,,"{'value': 76466502, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1207-Republic-St-45202/unit-201/home/196613345,2025-07-26T15:01:18.832073,active,175000.0,175000.0,588.0,1.0,155.0,Upper_Mid,Small
76137829,205721196,1848818,6202 Kennedy Ave,Cincinnati,OH,45213,,,Kennedy Hts.,415000,4.0,2.0,2.0,1590.0,6752.0,1927.0,3.0,6,1,1,Active,1,261.0,,,"{'value': 76721267, 'level': 1}",1670832000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6202-Kennedy-Ave-45213/home/76137829,2025-07-26T15:01:18.832079,active,103750.0,207500.0,397.5,2.0,97.0,Upper_Mid,Medium
78911860,205719810,1849215,1708 State Ave,Cincinnati,OH,45204,,,Price Hill,70000,3.0,1.0,1.0,1568.0,7623.0,1890.0,2.0,6,1,1,Active,1,45.0,,,"{'value': 78363088, 'level': 1}",1722495600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1708-State-Ave-45204/home/78911860,2025-07-26T15:01:18.832085,active,23333.333333333332,70000.0,522.6666666666666,3.0,134.0,Budget,Medium
78864651,205718564,1848945,410 Morrvue Dr,Cincinnati,OH,45238,,,Delhi Twp.,160000,4.0,1.0,1.0,1417.0,7797.0,1955.0,,6,1,1,Active,1,113.0,,,"{'value': 79622900, 'level': 1}",852710400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/410-Morrvue-Dr-45238/home/78864651,2025-07-26T15:01:18.832091,active,40000.0,160000.0,354.25,4.0,69.0,Moderate,Medium
78970731,205716492,1849437,2322 Maplewood Ave,Cincinnati,OH,45219,,,Mt. Auburn,275000,5.0,3.0,3.0,2455.0,5793.0,1899.0,3.0,4,4,1,Active,1,112.0,,,"{'value': 81292488, 'level': 1}",1540796400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2322-Maplewood-Ave-45219/home/78970731,2025-07-26T15:01:18.832097,active,55000.0,91666.66666666667,491.0,1.6666666666666667,125.0,Moderate,Large
100985418,205716315,1849395,5399 Kirby Ave,Cincinnati,OH,45223,,,Mt. Airy,95000,2.0,1.5,1.0,1200.0,30928.0,1909.0,2.0,6,1,1,Active,1,79.0,,,"{'value': 81545363, 'level': 1}",1475823600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5399-Kirby-Ave-45223/home/100985418,2025-07-26T15:01:18.832103,active,47500.0,63333.333333333336,600.0,1.3333333333333333,115.0,Budget,Small
101039439,205714814,1849224,10633 Weil Rd,Cincinnati,OH,45249,,,Montgomery,575000,4.0,2.5,2.0,,20735.0,1970.0,2.0,6,1,1,Active,1,,,,"{'value': 83232193, 'level': 1}",1561964400000.0,False,True,True,False,False,,158,64,False,/OH/Montgomery/10633-Weil-Rd-45249/home/101039439,2025-07-26T15:01:18.832109,active,143750.0,230000.0,,1.6,54.0,Luxury,
100989567,205714269,1849428,1685 Citadel Pl,Anderson Twp,OH,45255,,,Anderson Twp.,265000,3.0,1.5,1.0,1810.0,8059.0,1969.0,1.0,6,1,1,Active,1,146.0,,,"{'value': 83689549, 'level': 1}",1597042800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1685-Citadel-Pl-45255/home/100989567,2025-07-26T15:01:18.832115,active,88333.33333333333,176666.66666666666,603.3333333333334,2.0,55.0,Moderate,Large
76085661,205713844,1849429,1013 Vacationland Dr,Springfield Twp.,OH,45231,,,Springfield Twp.,239900,3.0,2.0,2.0,930.0,,1953.0,,6,1,1,Active,1,258.0,,,"{'value': 84288442, 'level': 1}",1721804400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1013-Vacationland-Dr-45231/home/76085661,2025-07-26T15:01:18.832120,active,79966.66666666667,119950.0,310.0,1.5,71.0,Moderate,Small
76096105,205713776,1849406,1338 Suncrest Dr,Cincinnati,OH,45208,,,Hyde Park,989000,5.0,4.0,3.0,3334.0,11238.0,1927.0,3.0,6,1,1,Active,1,297.0,,,"{'value': 84410273, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1338-Suncrest-Dr-45208/home/76096105,2025-07-26T15:01:18.832126,active,197800.0,247250.0,666.8,1.25,97.0,Ultra_Luxury,Very_Large
78887876,205713354,1849245,3335 Nandale Dr,Colerain Twp,OH,45239,,,Groesbeck,235000,3.0,2.0,2.0,1176.0,11326.0,1957.0,1.0,6,1,1,Active,1,200.0,,,"{'value': 84894985, 'level': 1}",1345014000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3335-Nandale-Dr-45239/home/78887876,2025-07-26T15:01:18.832132,active,78333.33333333333,117500.0,392.0,1.5,67.0,Moderate,Small
101049015,205712864,1849422,2604 Melrose Ave,Norwood,OH,45212,,,Norwood,369900,3.0,1.5,1.0,1352.0,,1925.0,2.0,6,1,1,Active,1,274.0,,,"{'value': 85582041, 'level': 1}",1717570800000.0,False,False,False,False,False,,158,64,False,/OH/Norwood/2604-Melrose-Ave-45212/home/101049015,2025-07-26T15:01:18.832138,active,123300.0,246600.0,450.6666666666667,2.0,99.0,Upper_Mid,Medium
76103683,205711830,1849391,9125 Round Top Rd,Cincinnati,OH,45251,,,Colerain Twp.East,280000,3.0,1.5,1.0,1328.0,20038.0,1955.0,1.0,6,1,1,Active,1,211.0,,,"{'value': 86809793, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/9125-Round-Top-Rd-45251/home/76103683,2025-07-26T15:01:18.832144,active,93333.33333333333,186666.66666666666,442.6666666666667,2.0,69.0,Moderate,Medium
78743298,205711352,1845167,8270 Weller Rd,Cincinnati,OH,45242,,,Montgomery,799000,3.0,3.5,3.0,4410.0,19689.0,1995.0,2.0,6,1,1,Active,1,181.0,38.0,,"{'value': 87528115, 'level': 1}",1122620400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8270-Weller-Rd-45242/home/78743298,2025-07-26T15:01:18.832150,active,266333.3333333333,228285.7142857143,1470.0,0.8571428571428571,29.0,Ultra_Luxury,Mansion
101016830,205711055,1847175,5578 Eula Ave,Green Twp,OH,45248,,,Bridgetown,225000,2.0,2.0,2.0,852.0,7536.0,1943.0,1.0,6,1,1,Active,1,264.0,,,"{'value': 87889942, 'level': 1}",1460703600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5578-Eula-Ave-45248/home/101016830,2025-07-26T15:01:18.832156,active,112500.0,112500.0,426.0,1.0,81.0,Moderate,Small
101007542,205710888,1849343,569 Rentz Pl,Delhi Twp,OH,45238,,,Delhi Twp.,185000,2.0,1.0,1.0,1250.0,12632.0,1954.0,1.0,6,1,1,Active,1,148.0,,,"{'value': 88005027, 'level': 1}",908262000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/569-Rentz-Pl-45238/home/101007542,2025-07-26T15:01:18.832163,active,92500.0,185000.0,625.0,2.0,70.0,Moderate,Medium
71403746,205710848,1849409,641 Ellen Dr,Union Twp,OH,45255,,,Union Twp.,379900,3.0,2.5,2.0,1769.0,10454.0,2001.0,2.0,6,1,1,Active,1,215.0,,,"{'value': 88089472, 'level': 1}",1521529200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/641-Ellen-Dr-45255/home/71403746,2025-07-26T15:01:18.832168,active,126633.33333333333,151960.0,589.6666666666666,1.2,23.0,Upper_Mid,Medium
71401313,205710542,1849319,902 Baccarat Dr,Union Twp,OH,45245,,,Union Twp.,365000,3.0,2.0,2.0,1823.0,19994.0,2001.0,1.0,6,1,1,Active,1,200.0,22.0,,"{'value': 88491788, 'level': 1}",958028400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/902-Baccarat-Dr-45245/home/71401313,2025-07-26T15:01:18.832176,active,121666.66666666667,182500.0,607.6666666666666,1.5,23.0,Upper_Mid,Large
76163644,205710278,1849322,3733 Lyndon Center Ct,Deer Park,OH,45236,,,Deer Park,299990,4.0,2.5,2.0,2144.0,12284.0,1957.0,2.0,6,1,1,Active,1,140.0,,,"{'value': 88864106, 'level': 1}",521794800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3733-Lyndon-Center-Ct-45236/home/76163644,2025-07-26T15:01:18.832185,active,74997.5,119996.0,536.0,1.6,67.0,Moderate,Large
100960550,205710001,1849348,2311 Stratford Ave,Cincinnati,OH,45219,,,Clifton,395000,5.0,2.0,2.0,1615.0,2570.0,1912.0,3.0,6,1,1,Active,1,245.0,,,"{'value': 89211069, 'level': 1}",682671600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2311-Stratford-Ave-45219/home/100960550,2025-07-26T15:01:18.832191,active,79000.0,197500.0,323.0,2.5,112.0,Upper_Mid,Medium
100960560,205710000,1849325,2308 Stratford Ave,Cincinnati,OH,45219,,,Clifton,350000,4.0,2.0,2.0,1856.0,4269.0,1904.0,2.0,6,1,1,Active,1,189.0,,,"{'value': 89211130, 'level': 1}",1505804400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2308-Stratford-Ave-45219/home/100960560,2025-07-26T15:01:18.832196,active,87500.0,175000.0,464.0,2.0,120.0,Upper_Mid,Large
63725969,205709606,1849405,3921 Randolph Ln,Union Twp,OH,45245,,,Union Twp.,228000,4.0,2.0,2.0,2359.0,21344.0,1940.0,2.0,4,4,1,Active,1,97.0,,,"{'value': 89759219, 'level': 1}",1671609600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3921-Randolph-Ln-45245/home/63725969,2025-07-26T15:01:18.832202,active,57000.0,114000.0,589.75,2.0,84.0,Moderate,Large
100998484,205709001,1848953,3277 Warfield Ave,Colerain Twp,OH,45239,,,Groesbeck,170000,3.0,1.0,1.0,1198.0,5750.0,1951.0,1.0,6,1,1,Active,1,142.0,,,"{'value': 90648420, 'level': 1}",1747378800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3277-Warfield-Ave-45239/home/100998484,2025-07-26T15:01:18.832207,active,56666.666666666664,170000.0,399.3333333333333,3.0,73.0,Moderate,Small
76118893,205708600,1846153,2616 Lytham Ct,Miami Twp,OH,45233,,,Miami Twp.,550000,4.0,3.5,3.0,3442.0,16074.0,1989.0,,6,1,1,Active,1,160.0,42.0,,"{'value': 91018219, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2616-Lytham-Ct-45233/home/76118893,2025-07-26T15:01:18.832213,active,137500.0,157142.85714285713,860.5,1.1428571428571428,35.0,Luxury,Very_Large
76138715,205708200,1849113,1000 Sarbrook Dr,Cincinnati,OH,45231,,,Springfield Twp.,230000,5.0,1.0,1.0,1393.0,12110.0,1960.0,1.0,6,1,1,Active,1,165.0,,,"{'value': 91615407, 'level': 1}",1747897200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1000-Sarbrook-Dr-45231/home/76138715,2025-07-26T15:01:18.832219,active,46000.0,230000.0,278.6,5.0,64.0,Moderate,Medium
76103843,205707398,1849221,3374 Deshler Dr,Colerain Twp,OH,45251,,,Colerain Twp.East,135000,3.0,1.0,1.0,1225.0,7275.0,1960.0,1.0,6,1,1,Active,1,110.0,,,"{'value': 93183818, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3374-Deshler-Dr-45251/home/76103843,2025-07-26T15:01:18.832225,active,45000.0,135000.0,408.3333333333333,3.0,64.0,Budget,Medium
76103157,205707260,1849205,8407 Jackies Dr,Cincinnati,OH,45239,,,Colerain Twp.East,194000,3.0,1.0,1.0,1199.0,6360.0,1950.0,2.0,6,1,1,Active,1,162.0,,,"{'value': 93534744, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8407-Jackies-Dr-45239/home/76103157,2025-07-26T15:01:18.832231,active,64666.666666666664,194000.0,399.6666666666667,3.0,74.0,Moderate,Small
76122128,205707163,1849388,1870 Dalewood Pl,Cincinnati,OH,45237,,,Bond Hill,248000,4.0,1.5,1.0,1367.0,3354.0,1937.0,,6,1,1,Active,1,181.0,,,"{'value': 93625883, 'level': 1}",1699430400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1870-Dalewood-Pl-45237/home/76122128,2025-07-26T15:01:18.832237,active,62000.0,165333.33333333334,341.75,2.6666666666666665,87.0,Moderate,Medium
78762575,205706745,1849355,11415 Rose Ln,Forest Park,OH,45246,,,Forest Park,250000,3.0,1.5,1.0,1608.0,8843.0,1956.0,,6,1,1,Active,1,155.0,,,"{'value': 94734365, 'level': 1}",1577174400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/11415-Rose-Ln-45246/home/78762575,2025-07-26T15:01:18.832244,active,83333.33333333333,166666.66666666666,536.0,2.0,68.0,Moderate,Medium
101026347,205706090,1849204,682 W North Bend Rd,Springfield Twp.,OH,45224,,,Springfield Twp.,289000,4.0,2.5,2.0,1890.0,19820.0,1972.0,1.0,6,1,1,Active,1,153.0,,,"{'value': 96283606, 'level': 1}",786355200000.0,False,True,True,False,False,,158,64,False,/OH/Cincinnati/682-W-North-Bend-Rd-45224/home/101026347,2025-07-26T15:01:18.832249,active,72250.0,115600.0,472.5,1.6,52.0,Moderate,Large
101026429,205706026,1849314,8932 Hollyhock Dr,Cincinnati,OH,45231,,,Finneytown,310000,4.0,1.5,1.0,2662.0,20212.0,1949.0,2.0,6,1,1,Active,1,116.0,,,"{'value': 96549646, 'level': 1}",1493708400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8932-Hollyhock-Dr-45231/home/101026429,2025-07-26T15:01:18.832263,active,77500.0,206666.66666666666,665.5,2.6666666666666665,75.0,Upper_Mid,Very_Large
76134945,205705967,1849240,2204 Flomar Ct,Green Twp,OH,45233,,,Bridgetown,459900,3.0,3.5,3.0,,20038.0,1976.0,1.0,6,1,1,Active,1,,,,"{'value': 96766947, 'level': 1}",1743404400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2204-Flomar-Ct-45233/home/76134945,2025-07-26T15:01:18.832270,active,153300.0,131400.0,,0.8571428571428571,48.0,Upper_Mid,
101009705,205705593,1849335,5641 Hollowview Ct,Cincinnati,OH,45233,,,Delhi Twp.,199900,3.0,2.5,2.0,1107.0,9583.0,1968.0,1.0,6,1,1,Active,1,181.0,,,"{'value': 98225850, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5641-Hollowview-Ct-45233/home/101009705,2025-07-26T15:01:18.832278,active,66633.33333333333,79960.0,369.0,1.2,56.0,Moderate,Small
